"Manager","ProductID","Sold"
"Man.12","Prod.6",40
"Man.12","Prod.6",32
"Man.12","Prod.6",45
"Man.13","Prod.6",23
"Man.13","Prod.6",24
"Man.13","Prod.6",22
"Man.13","Prod.6",22
"Man.13","Prod.6",27
"Man.13","Prod.6",27
"Man.14","Prod.6",63
"Man.14","Prod.6",68
"Man.14","Prod.6",67
"Man.14","Prod.6",67
"Man.14","Prod.6",71
"Man.14","Prod.6",66
"Man.15","Prod.6",36
"Man.15","Prod.6",38
"Man.15","Prod.6",37
"Man.15","Prod.6",33
"Man.15","Prod.6",47
"Man.15","Prod.6",39
"Man.16","Prod.6",55
"Man.16","Prod.6",52
"Man.16","Prod.6",55
"Man.16","Prod.6",47
"Man.16","Prod.6",56
"Man.16","Prod.6",50
"Man.17","Prod.6",30
"Man.17","Prod.6",28
"Man.17","Prod.6",27
"Man.17","Prod.6",25
"Man.17","Prod.6",28
"Man.17","Prod.6",17
"Man.18","Prod.6",30
"Man.18","Prod.6",25
"Man.18","Prod.6",18
"Man.18","Prod.6",27
"Man.18","Prod.6",31
"Man.18","Prod.6",21
"Man.19","Prod.6",23
"Man.19","Prod.6",27
"Man.19","Prod.6",24
"Man.19","Prod.6",28
"Man.19","Prod.6",26
"Man.19","Prod.6",21
"Man.20","Prod.6",37
"Man.20","Prod.6",39
"Man.20","Prod.6",47
"Man.20","Prod.6",48
"Man.20","Prod.6",51
"Man.20","Prod.6",48
"Man.21","Prod.6",62
"Man.21","Prod.6",70
"Man.21","Prod.6",60
"Man.21","Prod.6",74
"Man.21","Prod.6",70
"Man.21","Prod.6",72
"Man.22","Prod.6",36
"Man.22","Prod.6",30
"Man.22","Prod.6",44
"Man.22","Prod.6",33
"Man.22","Prod.6",38
"Man.22","Prod.6",33
"Man.23","Prod.6",66
"Man.23","Prod.6",58
"Man.23","Prod.6",60
"Man.23","Prod.6",71
"Man.23","Prod.6",69
"Man.23","Prod.6",69
"Man.24","Prod.6",40
"Man.24","Prod.6",47
"Man.24","Prod.6",43
"Man.24","Prod.6",39
"Man.24","Prod.6",34
"Man.24","Prod.6",34
"Man.25","Prod.6",31
"Man.25","Prod.6",37
"Man.25","Prod.6",22
"Man.25","Prod.6",36
"Man.25","Prod.6",32
"Man.25","Prod.6",33
"Man.1","Prod.6",33
"Man.1","Prod.6",20
"Man.1","Prod.6",30
"Man.1","Prod.6",35
"Man.1","Prod.6",31
"Man.1","Prod.6",29
"Man.2","Prod.6",69
"Man.2","Prod.6",63
"Man.2","Prod.6",58
"Man.2","Prod.6",66
"Man.2","Prod.6",64
"Man.2","Prod.6",64
"Man.3","Prod.6",34
"Man.3","Prod.6",28
"Man.3","Prod.6",32
"Man.3","Prod.6",39
"Man.3","Prod.6",33
"Man.3","Prod.6",40
"Man.4","Prod.6",57
"Man.4","Prod.6",52
"Man.4","Prod.6",44
"Man.4","Prod.6",59
"Man.4","Prod.6",53
"Man.4","Prod.6",52
"Man.5","Prod.6",25
"Man.5","Prod.6",29
"Man.5","Prod.6",18
"Man.5","Prod.6",22
"Man.5","Prod.6",20
"Man.5","Prod.6",17
"Man.6","Prod.6",18
"Man.6","Prod.6",24
"Man.6","Prod.6",28
"Man.6","Prod.6",9
"Man.6","Prod.6",14
"Man.6","Prod.6",19
"Man.7","Prod.6",24
"Man.7","Prod.6",20
"Man.7","Prod.6",28
"Man.7","Prod.6",22
"Man.7","Prod.6",16
"Man.7","Prod.6",16
"Man.8","Prod.6",56
"Man.8","Prod.6",55
"Man.8","Prod.6",54
"Man.8","Prod.6",51
"Man.8","Prod.6",53
"Man.8","Prod.6",49
"Man.9","Prod.6",56
"Man.9","Prod.6",42
"Man.9","Prod.6",47
"Man.9","Prod.6",47
"Man.9","Prod.6",59
"Man.9","Prod.6",44
"Man.10","Prod.6",50
"Man.10","Prod.6",46
"Man.10","Prod.6",44
"Man.10","Prod.6",48
"Man.10","Prod.6",47
"Man.10","Prod.6",46
"Man.11","Prod.6",19
"Man.11","Prod.6",26
"Man.11","Prod.6",22
"Man.11","Prod.6",21
"Man.11","Prod.6",28
"Man.11","Prod.6",7
"Man.12","Prod.6",41
"Man.12","Prod.6",39
"Man.12","Prod.6",46
"Man.12","Prod.6",38
"Man.12","Prod.6",39
"Man.12","Prod.6",38
"Man.13","Prod.6",29
"Man.13","Prod.6",20
"Man.13","Prod.6",24
"Man.13","Prod.6",24
"Man.13","Prod.6",19
"Man.13","Prod.6",30
"Man.14","Prod.6",67
"Man.14","Prod.6",76
"Man.14","Prod.6",66
"Man.14","Prod.6",77
"Man.14","Prod.6",78
"Man.14","Prod.6",56
"Man.15","Prod.6",40
"Man.15","Prod.6",40
"Man.15","Prod.6",47
"Man.15","Prod.6",42
"Man.15","Prod.6",46
"Man.15","Prod.6",47
"Man.16","Prod.6",44
"Man.16","Prod.6",48
"Man.16","Prod.6",51
"Man.16","Prod.6",53
"Man.16","Prod.6",52
"Man.16","Prod.6",44
"Man.17","Prod.6",36
"Man.17","Prod.6",29
"Man.17","Prod.6",24
"Man.17","Prod.6",36
"Man.17","Prod.6",26
"Man.17","Prod.6",37
"Man.18","Prod.6",30
"Man.18","Prod.6",25
"Man.18","Prod.6",18
"Man.18","Prod.6",30
"Man.18","Prod.6",20
"Man.18","Prod.6",31
"Man.19","Prod.6",23
"Man.19","Prod.6",27
"Man.19","Prod.6",16
"Man.19","Prod.6",18
"Man.19","Prod.6",19
"Man.19","Prod.6",18
"Man.20","Prod.6",48
"Man.20","Prod.6",43
"Man.20","Prod.6",39
"Man.20","Prod.6",42
"Man.20","Prod.6",39
"Man.20","Prod.6",44
"Man.21","Prod.6",66
"Man.21","Prod.6",69
"Man.21","Prod.6",72
"Man.21","Prod.6",67
"Man.21","Prod.6",65
"Man.21","Prod.6",71
"Man.22","Prod.6",39
"Man.22","Prod.6",33
"Man.22","Prod.6",43
"Man.22","Prod.6",35
"Man.22","Prod.6",36
"Man.22","Prod.6",37
"Man.23","Prod.6",62
"Man.23","Prod.6",67
"Man.23","Prod.6",63
"Man.23","Prod.6",58
"Man.23","Prod.6",60
"Man.23","Prod.6",71
"Man.24","Prod.6",40
"Man.24","Prod.6",32
"Man.24","Prod.6",40
"Man.24","Prod.6",35
"Man.24","Prod.6",42
"Man.24","Prod.6",35
"Man.25","Prod.6",31
"Man.25","Prod.6",29
"Man.25","Prod.6",38
"Man.25","Prod.6",29
"Man.25","Prod.6",32
"Man.25","Prod.6",31
"Man.1","Prod.6",26
"Man.1","Prod.6",37
"Man.1","Prod.6",36
"Man.1","Prod.6",31
"Man.1","Prod.6",33
"Man.1","Prod.6",34
"Man.2","Prod.6",70
"Man.2","Prod.6",56
"Man.2","Prod.6",66
"Man.2","Prod.6",69
"Man.2","Prod.6",69
"Man.2","Prod.6",71
"Man.3","Prod.6",38
"Man.3","Prod.6",30
"Man.3","Prod.6",38
"Man.3","Prod.6",40
"Man.3","Prod.6",33
"Man.3","Prod.6",30
"Man.4","Prod.6",52
"Man.4","Prod.6",59
"Man.4","Prod.6",52
"Man.4","Prod.6",50
"Man.4","Prod.6",55
"Man.4","Prod.6",56
"Man.5","Prod.6",18
"Man.5","Prod.6",21
"Man.5","Prod.6",20
"Man.5","Prod.6",24
"Man.5","Prod.6",23
"Man.5","Prod.6",26
"Man.6","Prod.6",31
"Man.6","Prod.6",14
"Man.6","Prod.6",18
"Man.6","Prod.6",24
"Man.6","Prod.6",20
"Man.6","Prod.6",13
"Man.7","Prod.6",20
"Man.7","Prod.6",26
"Man.7","Prod.6",24
"Man.7","Prod.6",21
"Man.7","Prod.6",6
"Man.7","Prod.6",18
"Man.8","Prod.6",46
"Man.8","Prod.6",58
"Man.8","Prod.6",53
"Man.8","Prod.6",64
"Man.8","Prod.6",49
"Man.8","Prod.6",48
"Man.9","Prod.6",50
"Man.9","Prod.6",54
"Man.9","Prod.6",45
"Man.9","Prod.6",53
"Man.9","Prod.6",47
"Man.9","Prod.6",55
"Man.10","Prod.6",45
"Man.10","Prod.6",46
"Man.10","Prod.6",38
"Man.10","Prod.6",40
"Man.10","Prod.6",46
"Man.10","Prod.6",42
"Man.11","Prod.6",22
"Man.11","Prod.6",32
"Man.11","Prod.6",11
"Man.11","Prod.6",24
"Man.11","Prod.6",23
"Man.11","Prod.6",14
"Man.12","Prod.6",47
"Man.12","Prod.6",37
"Man.12","Prod.6",39
"Man.12","Prod.6",33
"Man.12","Prod.6",31
"Man.12","Prod.6",47
"Man.13","Prod.6",35
"Man.13","Prod.6",32
"Man.13","Prod.6",28
"Man.13","Prod.6",25
"Man.13","Prod.6",24
"Man.13","Prod.6",28
"Man.14","Prod.6",64
"Man.14","Prod.6",65
"Man.14","Prod.6",66
"Man.14","Prod.6",71
"Man.14","Prod.6",74
"Man.14","Prod.6",59
"Man.15","Prod.6",46
"Man.15","Prod.6",38
"Man.15","Prod.6",40
"Man.15","Prod.6",51
"Man.15","Prod.6",43
"Man.15","Prod.6",37
"Man.16","Prod.6",51
"Man.16","Prod.6",50
"Man.16","Prod.6",53
"Man.16","Prod.6",45
"Man.16","Prod.6",58
"Man.16","Prod.6",50
"Man.17","Prod.6",36
"Man.17","Prod.6",37
"Man.17","Prod.6",24
"Man.17","Prod.6",25
"Man.17","Prod.6",32
"Man.17","Prod.6",35
"Man.18","Prod.6",27
"Man.18","Prod.6",26
"Man.18","Prod.6",26
"Man.18","Prod.6",28
"Man.18","Prod.6",29
"Man.18","Prod.6",25
"Man.19","Prod.6",13
"Man.19","Prod.6",28
"Man.19","Prod.6",19
"Man.19","Prod.6",15
"Man.19","Prod.6",28
"Man.19","Prod.6",23
"Man.20","Prod.6",46
"Man.20","Prod.6",35
"Man.20","Prod.6",47
"Man.20","Prod.6",48
"Man.20","Prod.6",49
"Man.20","Prod.6",53
"Man.21","Prod.6",72
"Man.21","Prod.6",70
"Man.21","Prod.6",69
"Man.21","Prod.6",72
"Man.21","Prod.6",66
"Man.21","Prod.6",70
"Man.22","Prod.6",34
"Man.22","Prod.6",44
"Man.22","Prod.6",33
"Man.22","Prod.6",43
"Man.22","Prod.6",41
"Man.22","Prod.6",38
"Man.23","Prod.6",55
"Man.23","Prod.6",62
"Man.23","Prod.6",66
"Man.23","Prod.6",67
"Man.23","Prod.6",63
"Man.23","Prod.6",66
"Man.24","Prod.6",37
"Man.24","Prod.6",31
"Man.24","Prod.6",45
"Man.24","Prod.6",37
"Man.24","Prod.6",38
"Man.24","Prod.6",36
"Man.25","Prod.6",36
"Man.25","Prod.6",37
"Man.25","Prod.6",34
"Man.25","Prod.6",34
"Man.25","Prod.6",29
"Man.25","Prod.6",25
"Man.1","Prod.6",34
"Man.1","Prod.6",22
"Man.1","Prod.6",27
"Man.1","Prod.6",29
"Man.1","Prod.6",32
"Man.1","Prod.6",31
"Man.2","Prod.6",55
"Man.2","Prod.6",63
"Man.2","Prod.6",74
"Man.2","Prod.6",61
"Man.2","Prod.6",56
"Man.2","Prod.6",67
"Man.3","Prod.6",46
"Man.3","Prod.6",30
"Man.3","Prod.6",26
"Man.3","Prod.6",30
"Man.3","Prod.6",35
"Man.3","Prod.6",30
"Man.4","Prod.6",51
"Man.4","Prod.6",63
"Man.4","Prod.6",47
"Man.4","Prod.6",61
"Man.4","Prod.6",58
"Man.4","Prod.6",49
"Man.5","Prod.6",20
"Man.5","Prod.6",24
"Man.5","Prod.6",30
"Man.5","Prod.6",25
"Man.5","Prod.6",28
"Man.5","Prod.6",19
"Man.6","Prod.6",19
"Man.6","Prod.6",19
"Man.6","Prod.6",20
"Man.6","Prod.6",21
"Man.6","Prod.6",20
"Man.6","Prod.6",17
"Man.7","Prod.6",27
"Man.7","Prod.6",18
"Man.7","Prod.6",25
"Man.7","Prod.6",20
"Man.7","Prod.6",28
"Man.7","Prod.6",15
"Man.8","Prod.6",54
"Man.8","Prod.6",46
"Man.8","Prod.6",51
"Man.8","Prod.6",53
"Man.8","Prod.6",52
"Man.8","Prod.6",49
"Man.9","Prod.6",44
"Man.9","Prod.6",47
"Man.9","Prod.6",54
"Man.9","Prod.6",49
"Man.9","Prod.6",47
"Man.9","Prod.6",46
"Man.10","Prod.6",45
"Man.10","Prod.6",42
"Man.10","Prod.6",47
"Man.10","Prod.6",41
"Man.10","Prod.6",44
"Man.10","Prod.6",51
"Man.11","Prod.6",18
"Man.11","Prod.6",19
"Man.11","Prod.6",29
"Man.11","Prod.6",27
"Man.11","Prod.6",25
"Man.11","Prod.6",19
"Man.12","Prod.6",39
"Man.12","Prod.6",38
"Man.12","Prod.6",46
"Man.12","Prod.6",35
"Man.12","Prod.6",34
"Man.12","Prod.6",40
"Man.13","Prod.6",26
"Man.13","Prod.6",30
"Man.13","Prod.6",25
"Man.13","Prod.6",26
"Man.13","Prod.6",23
"Man.13","Prod.6",21
"Man.14","Prod.6",73
"Man.14","Prod.6",69
"Man.14","Prod.6",67
"Man.14","Prod.6",66
"Man.14","Prod.6",69
"Man.14","Prod.6",82
"Man.15","Prod.6",43
"Man.15","Prod.6",39
"Man.15","Prod.6",27
"Man.15","Prod.6",39
"Man.15","Prod.6",40
"Man.15","Prod.6",41
"Man.16","Prod.6",57
"Man.16","Prod.6",56
"Man.16","Prod.6",58
"Man.16","Prod.6",54
"Man.16","Prod.6",50
"Man.16","Prod.6",53
"Man.17","Prod.6",33
"Man.17","Prod.6",26
"Man.17","Prod.6",32
"Man.17","Prod.6",24
"Man.17","Prod.6",24
"Man.17","Prod.6",26
"Man.18","Prod.6",33
"Man.18","Prod.6",27
"Man.18","Prod.6",24
"Man.18","Prod.6",34
"Man.18","Prod.6",24
"Man.18","Prod.6",20
"Man.19","Prod.6",22
"Man.19","Prod.6",21
"Man.19","Prod.6",20
"Man.19","Prod.6",18
"Man.19","Prod.6",25
"Man.19","Prod.6",19
"Man.20","Prod.6",46
"Man.20","Prod.6",42
"Man.20","Prod.6",47
"Man.20","Prod.6",51
"Man.20","Prod.6",40
"Man.20","Prod.6",45
"Man.21","Prod.6",70
"Man.21","Prod.6",61
"Man.21","Prod.6",60
"Man.21","Prod.6",68
"Man.21","Prod.6",81
"Man.21","Prod.6",75
"Man.22","Prod.6",41
"Man.22","Prod.6",35
"Man.22","Prod.6",33
"Man.22","Prod.6",41
"Man.22","Prod.6",51
"Man.22","Prod.6",35
"Man.23","Prod.6",61
"Man.23","Prod.6",71
"Man.23","Prod.6",75
"Man.23","Prod.6",70
"Man.23","Prod.6",65
"Man.23","Prod.6",65
"Man.24","Prod.6",38
"Man.24","Prod.6",32
"Man.24","Prod.6",37
"Man.24","Prod.6",36
"Man.24","Prod.6",48
"Man.24","Prod.6",40
"Man.25","Prod.6",38
"Man.25","Prod.6",27
"Man.25","Prod.6",29
"Man.25","Prod.6",32
"Man.25","Prod.6",33
"Man.25","Prod.6",29
"Man.1","Prod.6",25
"Man.1","Prod.6",20
"Man.1","Prod.6",25
"Man.1","Prod.6",24
"Man.1","Prod.6",36
"Man.1","Prod.6",25
"Man.2","Prod.6",65
"Man.2","Prod.6",67
"Man.2","Prod.6",63
"Man.2","Prod.6",56
"Man.2","Prod.6",67
"Man.2","Prod.6",69
"Man.3","Prod.6",30
"Man.3","Prod.6",32
"Man.3","Prod.6",33
"Man.3","Prod.6",35
"Man.3","Prod.6",34
"Man.3","Prod.6",29
"Man.4","Prod.6",30
"Man.4","Prod.6",46
"Man.4","Prod.6",57
"Man.4","Prod.6",57
"Man.4","Prod.6",50
"Man.4","Prod.6",53
"Man.5","Prod.6",23
"Man.5","Prod.6",18
"Man.5","Prod.6",9
"Man.5","Prod.6",20
"Man.5","Prod.6",22
"Man.5","Prod.6",27
"Man.6","Prod.6",20
"Man.6","Prod.6",25
"Man.6","Prod.6",16
"Man.6","Prod.6",29
"Man.6","Prod.6",31
"Man.6","Prod.6",16
"Man.7","Prod.6",30
"Man.7","Prod.6",29
"Man.7","Prod.6",25
"Man.7","Prod.6",17
"Man.7","Prod.6",22
"Man.7","Prod.6",26
"Man.8","Prod.6",39
"Man.8","Prod.6",51
"Man.8","Prod.6",48
"Man.8","Prod.6",57
"Man.8","Prod.6",49
"Man.8","Prod.6",49
"Man.9","Prod.6",53
"Man.9","Prod.6",49
"Man.9","Prod.6",52
"Man.9","Prod.6",45
"Man.9","Prod.6",51
"Man.9","Prod.6",48
"Man.10","Prod.6",35
"Man.10","Prod.6",47
"Man.10","Prod.6",49
"Man.10","Prod.6",50
"Man.10","Prod.6",46
"Man.10","Prod.6",50
"Man.11","Prod.6",12
"Man.11","Prod.6",27
"Man.11","Prod.6",23
"Man.11","Prod.6",21
"Man.11","Prod.6",18
"Man.11","Prod.6",26
"Man.12","Prod.6",37
"Man.12","Prod.6",34
"Man.12","Prod.6",46
"Man.12","Prod.6",49
"Man.12","Prod.6",35
"Man.12","Prod.6",41
"Man.13","Prod.6",23
"Man.13","Prod.6",29
"Man.13","Prod.6",29
"Man.13","Prod.6",29
"Man.13","Prod.6",21
"Man.13","Prod.6",30
"Man.14","Prod.6",69
"Man.14","Prod.6",73
"Man.14","Prod.6",68
"Man.14","Prod.6",75
"Man.14","Prod.6",77
"Man.14","Prod.6",67
"Man.15","Prod.6",45
"Man.15","Prod.6",38
"Man.15","Prod.6",35
"Man.15","Prod.6",40
"Man.15","Prod.6",34
"Man.15","Prod.6",43
"Man.16","Prod.6",53
"Man.16","Prod.6",55
"Man.16","Prod.6",51
"Man.16","Prod.6",52
"Man.16","Prod.6",55
"Man.16","Prod.6",49
"Man.17","Prod.6",25
"Man.17","Prod.6",35
"Man.17","Prod.6",25
"Man.17","Prod.6",33
"Man.17","Prod.6",27
"Man.17","Prod.6",20
"Man.18","Prod.6",27
"Man.18","Prod.6",32
"Man.18","Prod.6",23
"Man.18","Prod.6",16
"Man.18","Prod.6",35
"Man.18","Prod.6",28
"Man.19","Prod.6",14
"Man.19","Prod.6",18
"Man.19","Prod.6",22
"Man.19","Prod.6",22
"Man.19","Prod.6",33
"Man.19","Prod.6",24
"Man.20","Prod.6",38
"Man.20","Prod.6",44
"Man.20","Prod.6",44
"Man.20","Prod.6",46
"Man.20","Prod.6",39
"Man.20","Prod.6",46
"Man.21","Prod.6",76
"Man.21","Prod.6",73
"Man.21","Prod.6",68
"Man.21","Prod.6",80
"Man.21","Prod.6",73
"Man.21","Prod.6",70
"Man.22","Prod.6",36
"Man.22","Prod.6",35
"Man.22","Prod.6",36
"Man.22","Prod.6",44
"Man.22","Prod.6",41
"Man.22","Prod.6",39
"Man.23","Prod.6",74
"Man.23","Prod.6",66
"Man.23","Prod.6",69
"Man.23","Prod.6",70
"Man.23","Prod.6",63
"Man.23","Prod.6",71
"Man.24","Prod.6",37
"Man.24","Prod.6",42
"Man.24","Prod.6",30
"Man.24","Prod.6",35
"Man.24","Prod.6",35
"Man.24","Prod.6",39
"Man.25","Prod.6",27
"Man.25","Prod.6",33
"Man.25","Prod.6",35
"Man.25","Prod.6",31
"Man.25","Prod.6",23
"Man.25","Prod.6",27
"Man.1","Prod.6",34
"Man.1","Prod.6",35
"Man.1","Prod.6",23
"Man.1","Prod.6",29
"Man.1","Prod.6",32
"Man.1","Prod.6",23
"Man.2","Prod.6",62
"Man.2","Prod.6",61
"Man.2","Prod.6",65
"Man.2","Prod.6",58
"Man.2","Prod.6",56
"Man.2","Prod.6",63
"Man.3","Prod.6",25
"Man.3","Prod.6",32
"Man.3","Prod.6",25
"Man.3","Prod.6",26
"Man.3","Prod.6",31
"Man.3","Prod.6",40
"Man.4","Prod.6",51
"Man.4","Prod.6",50
"Man.4","Prod.6",52
"Man.4","Prod.6",71
"Man.4","Prod.6",50
"Man.4","Prod.6",59
"Man.5","Prod.6",20
"Man.5","Prod.6",29
"Man.5","Prod.6",23
"Man.5","Prod.6",25
"Man.5","Prod.6",21
"Man.5","Prod.6",30
"Man.6","Prod.6",19
"Man.6","Prod.6",27
"Man.6","Prod.6",16
"Man.6","Prod.6",23
"Man.6","Prod.6",12
"Man.6","Prod.6",17
"Man.7","Prod.6",32
"Man.7","Prod.6",20
"Man.7","Prod.6",33
"Man.7","Prod.6",25
"Man.7","Prod.6",21
"Man.7","Prod.6",15
"Man.8","Prod.6",58
"Man.8","Prod.6",50
"Man.8","Prod.6",55
"Man.8","Prod.6",62
"Man.8","Prod.6",49
"Man.8","Prod.6",52
"Man.9","Prod.6",53
"Man.9","Prod.6",55
"Man.9","Prod.6",47
"Man.9","Prod.6",53
"Man.9","Prod.6",57
"Man.9","Prod.6",48
"Man.10","Prod.6",39
"Man.10","Prod.6",42
"Man.10","Prod.6",46
"Man.10","Prod.6",39
"Man.10","Prod.6",51
"Man.10","Prod.6",44
"Man.11","Prod.6",21
"Man.11","Prod.6",17
"Man.11","Prod.6",23
"Man.11","Prod.6",29
"Man.11","Prod.6",21
"Man.11","Prod.6",19
"Man.12","Prod.6",42
"Man.12","Prod.6",42
"Man.12","Prod.6",39
"Man.12","Prod.6",45
"Man.12","Prod.6",41
"Man.12","Prod.6",39
"Man.13","Prod.6",23
"Man.13","Prod.6",39
"Man.13","Prod.6",25
"Man.13","Prod.6",34
"Man.13","Prod.6",20
"Man.13","Prod.6",26
"Man.14","Prod.6",66
"Man.14","Prod.6",62
"Man.14","Prod.6",69
"Man.14","Prod.6",69
"Man.14","Prod.6",68
"Man.14","Prod.6",80
"Man.15","Prod.6",41
"Man.15","Prod.6",46
"Man.15","Prod.6",39
"Man.15","Prod.6",44
"Man.15","Prod.6",42
"Man.15","Prod.6",44
"Man.16","Prod.6",49
"Man.16","Prod.6",50
"Man.16","Prod.6",55
"Man.16","Prod.6",50
"Man.16","Prod.6",61
"Man.16","Prod.6",48
"Man.17","Prod.6",34
"Man.17","Prod.6",35
"Man.17","Prod.6",22
"Man.17","Prod.6",24
"Man.17","Prod.6",30
"Man.17","Prod.6",23
"Man.18","Prod.6",32
"Man.18","Prod.6",23
"Man.18","Prod.6",25
"Man.18","Prod.6",23
"Man.18","Prod.6",30
"Man.18","Prod.6",28
"Man.19","Prod.6",16
"Man.19","Prod.6",15
"Man.19","Prod.6",15
"Man.19","Prod.6",24
"Man.19","Prod.6",25
"Man.19","Prod.6",22
"Man.20","Prod.6",39
"Man.20","Prod.6",45
"Man.20","Prod.6",49
"Man.20","Prod.6",36
"Man.20","Prod.6",39
"Man.20","Prod.6",39
"Man.21","Prod.6",73
"Man.21","Prod.6",60
"Man.21","Prod.6",67
"Man.21","Prod.6",70
"Man.21","Prod.6",78
"Man.21","Prod.6",77
"Man.22","Prod.6",31
"Man.22","Prod.6",26
"Man.22","Prod.6",45
"Man.22","Prod.6",35
"Man.22","Prod.6",32
"Man.22","Prod.6",36
"Man.23","Prod.6",67
"Man.23","Prod.6",67
"Man.23","Prod.6",78
"Man.23","Prod.6",69
"Man.23","Prod.6",65
"Man.23","Prod.6",73
"Man.24","Prod.6",36
"Man.24","Prod.6",32
"Man.24","Prod.6",40
"Man.24","Prod.6",39
"Man.24","Prod.6",35
"Man.24","Prod.6",42
"Man.25","Prod.6",33
"Man.25","Prod.6",38
"Man.25","Prod.6",27
"Man.25","Prod.6",35
"Man.25","Prod.6",38
"Man.25","Prod.6",33
"Man.1","Prod.7",31
"Man.1","Prod.7",32
"Man.1","Prod.7",30
"Man.1","Prod.7",32
"Man.1","Prod.7",30
"Man.1","Prod.7",31
"Man.2","Prod.7",66
"Man.2","Prod.7",65
"Man.2","Prod.7",57
"Man.2","Prod.7",57
"Man.2","Prod.7",72
"Man.2","Prod.7",69
"Man.3","Prod.7",36
"Man.3","Prod.7",35
"Man.3","Prod.7",32
"Man.3","Prod.7",32
"Man.3","Prod.7",35
"Man.3","Prod.7",33
"Man.4","Prod.7",56
"Man.4","Prod.7",66
"Man.4","Prod.7",64
"Man.4","Prod.7",50
"Man.4","Prod.7",53
"Man.4","Prod.7",53
"Man.5","Prod.7",24
"Man.5","Prod.7",27
"Man.5","Prod.7",25
"Man.5","Prod.7",35
"Man.5","Prod.7",36
"Man.5","Prod.7",30
"Man.6","Prod.7",31
"Man.6","Prod.7",28
"Man.6","Prod.7",16
"Man.6","Prod.7",22
"Man.6","Prod.7",26
"Man.6","Prod.7",33
"Man.7","Prod.7",25
"Man.7","Prod.7",30
"Man.7","Prod.7",22
"Man.7","Prod.7",32
"Man.7","Prod.7",20
"Man.7","Prod.7",23
"Man.8","Prod.7",47
"Man.8","Prod.7",52
"Man.8","Prod.7",58
"Man.8","Prod.7",55
"Man.8","Prod.7",58
"Man.8","Prod.7",64
"Man.9","Prod.7",58
"Man.9","Prod.7",61
"Man.9","Prod.7",51
"Man.9","Prod.7",50
"Man.9","Prod.7",50
"Man.9","Prod.7",52
"Man.10","Prod.7",62
"Man.10","Prod.7",46
"Man.10","Prod.7",37
"Man.10","Prod.7",42
"Man.10","Prod.7",51
"Man.10","Prod.7",46
"Man.11","Prod.7",18
"Man.11","Prod.7",29
"Man.11","Prod.7",18
"Man.11","Prod.7",29
"Man.11","Prod.7",28
"Man.11","Prod.7",25
"Man.12","Prod.7",41
"Man.12","Prod.7",29
"Man.12","Prod.7",36
"Man.12","Prod.7",49
"Man.12","Prod.7",30
"Man.12","Prod.7",48
"Man.13","Prod.7",28
"Man.13","Prod.7",21
"Man.13","Prod.7",23
"Man.13","Prod.7",30
"Man.13","Prod.7",24
"Man.13","Prod.7",24
"Man.14","Prod.7",69
"Man.14","Prod.7",65
"Man.14","Prod.7",67
"Man.14","Prod.7",73
"Man.14","Prod.7",75
"Man.14","Prod.7",73
"Man.15","Prod.7",43
"Man.15","Prod.7",42
"Man.15","Prod.7",39
"Man.15","Prod.7",47
"Man.15","Prod.7",40
"Man.15","Prod.7",38
"Man.16","Prod.7",61
"Man.16","Prod.7",48
"Man.16","Prod.7",52
"Man.16","Prod.7",63
"Man.16","Prod.7",52
"Man.16","Prod.7",48
"Man.17","Prod.7",22
"Man.17","Prod.7",37
"Man.17","Prod.7",29
"Man.17","Prod.7",30
"Man.17","Prod.7",31
"Man.17","Prod.7",26
"Man.18","Prod.7",26
"Man.18","Prod.7",21
"Man.18","Prod.7",28
"Man.18","Prod.7",31
"Man.18","Prod.7",22
"Man.18","Prod.7",28
"Man.19","Prod.7",32
"Man.19","Prod.7",20
"Man.19","Prod.7",19
"Man.19","Prod.7",26
"Man.19","Prod.7",13
"Man.19","Prod.7",23
"Man.20","Prod.7",44
"Man.20","Prod.7",43
"Man.20","Prod.7",42
"Man.20","Prod.7",44
"Man.20","Prod.7",42
"Man.20","Prod.7",42
"Man.21","Prod.7",64
"Man.21","Prod.7",72
"Man.21","Prod.7",80
"Man.21","Prod.7",71
"Man.21","Prod.7",75
"Man.21","Prod.7",65
"Man.22","Prod.7",41
"Man.22","Prod.7",40
"Man.22","Prod.7",47
"Man.22","Prod.7",42
"Man.22","Prod.7",45
"Man.22","Prod.7",41
"Man.23","Prod.7",70
"Man.23","Prod.7",67
"Man.23","Prod.7",61
"Man.23","Prod.7",74
"Man.23","Prod.7",69
"Man.23","Prod.7",67
"Man.24","Prod.7",44
"Man.24","Prod.7",42
"Man.24","Prod.7",40
"Man.24","Prod.7",38
"Man.24","Prod.7",44
"Man.24","Prod.7",35
"Man.25","Prod.7",28
"Man.25","Prod.7",43
"Man.25","Prod.7",29
"Man.25","Prod.7",39
"Man.25","Prod.7",32
"Man.25","Prod.7",36
"Man.1","Prod.7",38
"Man.1","Prod.7",33
"Man.1","Prod.7",34
"Man.1","Prod.7",39
"Man.1","Prod.7",37
"Man.1","Prod.7",26
"Man.2","Prod.7",69
"Man.2","Prod.7",61
"Man.2","Prod.7",74
"Man.2","Prod.7",62
"Man.2","Prod.7",73
"Man.2","Prod.7",67
"Man.3","Prod.7",35
"Man.3","Prod.7",41
"Man.3","Prod.7",25
"Man.3","Prod.7",28
"Man.3","Prod.7",31
